,contact_id,customer_date,create_date,marketing_source,conversion_time,year,month
1903,477910853,2023-01-27,2023-01-23,Google,4,2023,1
1904,498348706,2023-03-09,2023-02-26,Google,11,2023,2
1905,482510951,2023-02-06,2023-01-31,Google,6,2023,1
1906,483180033,2023-02-03,2023-02-01,Google,2,2023,2
1907,497826112,2023-03-09,2023-02-25,Google,12,2023,2
1908,490031702,2023-03-07,2023-02-12,Google,23,2023,2
1909,492663601,2023-03-13,2023-02-16,Google,25,2023,2
1910,502655401,2023-03-08,2023-03-06,Google,2,2023,3
1911,485212051,2023-02-21,2023-02-04,Google,17,2023,2
1912,485212051,2023-02-21,2023-02-04,Google,17,2023,2
1913,485212051,2023-02-21,2023-02-04,Google,17,2023,2
1914,485212051,2023-02-21,2023-02-04,Google,17,2023,2
1915,485972619,2023-02-06,2023-02-06,Google,0,2023,2
1916,479723851,2023-02-07,2023-01-26,Google,12,2023,1
1917,483914338,2023-02-07,2023-02-02,Google,5,2023,2
1918,503415454,2023-03-07,2023-03-07,Google,0,2023,3
1919,486158626,2023-02-08,2023-02-08,Google,0,2023,2
1920,503882253,2023-03-11,2023-03-08,Google,3,2023,3
1921,487655852,2023-02-15,2023-02-08,Google,7,2023,2
1922,503415661,2023-03-14,2023-03-07,Google,7,2023,3
1923,488889257,2023-02-18,2023-02-10,Google,8,2023,2
1924,488357762,2023-02-16,2023-02-09,Google,7,2023,2
1925,494346114,2023-02-22,2023-02-19,Google,3,2023,2
1926,496587491,2023-02-25,2023-02-23,Google,2,2023,2
1927,496587491,2023-02-25,2023-02-23,Google,2,2023,2
1928,496587491,2023-02-25,2023-02-23,Google,2,2023,2
1929,496587491,2023-02-25,2023-02-23,Google,2,2023,2
1930,494902602,2023-03-01,2023-02-20,Google,9,2023,2
1931,497816024,2023-02-27,2023-02-25,Google,2,2023,2
1932,494934888,2023-02-28,2023-02-20,Google,8,2023,2
1933,477272592,2023-01-25,2023-01-22,Google,3,2023,1
1934,496603701,2023-03-08,2023-02-23,Google,13,2023,2
1935,497830017,2023-03-07,2023-02-25,Google,10,2023,2
1936,505978604,2023-03-13,2023-03-11,Google,2,2023,3
1937,506958559,2023-03-14,2023-03-13,Google,1,2023,3
1938,479189457,2023-01-30,2023-01-25,Google,5,2023,1
1939,481384466,2023-02-02,2023-01-29,Google,4,2023,1
1940,481794627,2023-02-09,2023-01-30,Google,10,2023,1
1941,486837358,2023-02-09,2023-02-07,Google,2,2023,2
1942,480376569,2023-01-31,2023-01-27,Google,4,2023,1
1943,483129460,2023-02-06,2023-02-01,Google,5,2023,2
1944,482371851,2023-02-07,2023-01-31,Google,7,2023,1
1945,483948512,2023-02-11,2023-02-02,Google,9,2023,2
1946,483221951,2023-02-06,2023-02-01,Google,5,2023,2
1947,484693712,2023-02-07,2023-02-03,Google,4,2023,2
1948,486755505,2023-02-09,2023-02-07,Google,2,2023,2
1949,479790198,2023-01-31,2023-01-26,Google,5,2023,1
1950,485382551,2023-02-10,2023-02-04,Google,6,2023,2
1951,488205337,2023-02-22,2023-02-09,Google,13,2023,2
1952,481903676,2023-02-13,2023-01-30,Google,14,2023,1
1953,488140981,2023-02-17,2023-02-09,Google,8,2023,2
1954,487589091,2023-02-20,2023-02-08,Google,12,2023,2
1955,488866592,2023-02-13,2023-02-10,Google,3,2023,2
1956,484629482,2023-02-17,2023-02-03,Google,14,2023,2
1957,489482015,2023-02-13,2023-02-11,Google,2,2023,2
1958,477303602,2023-01-25,2023-01-22,Google,3,2023,1
1959,481030313,2023-02-17,2023-02-11,Google,6,2023,2
1960,478316852,2023-01-30,2023-01-24,Google,6,2023,1
1961,478309360,2023-02-01,2023-01-24,Google,8,2023,1
1962,477776959,2023-02-01,2023-01-23,Google,9,2023,1
1963,477776959,2023-02-01,2023-01-23,Google,9,2023,1
1964,477776959,2023-02-01,2023-01-23,Google,9,2023,1
1965,477776959,2023-02-01,2023-01-23,Google,9,2023,1
1966,478422233,2023-02-01,2023-01-24,Google,8,2023,1
1967,476935101,2023-01-27,2023-01-21,Google,6,2023,1
1968,476935101,2023-01-27,2023-01-21,Google,6,2023,1
1969,476935101,2023-01-27,2023-01-21,Google,6,2023,1
1970,476935101,2023-01-27,2023-01-21,Google,6,2023,1
1971,479164673,2023-02-03,2023-01-25,Google,9,2023,1
1972,488156124,2023-03-01,2023-02-09,Google,20,2023,2
1973,491925344,2023-02-25,2023-02-15,Google,10,2023,2
1974,491925344,2023-02-25,2023-02-15,Google,10,2023,2
1975,491925344,2023-02-25,2023-02-15,Google,10,2023,2
1976,491925344,2023-02-25,2023-02-15,Google,10,2023,2
1977,490586432,2023-02-24,2023-02-13,Google,11,2023,2
1978,494840776,2023-03-06,2023-02-24,Google,10,2023,2
1979,497305360,2023-03-01,2023-02-24,Google,5,2023,2
1980,482378326,2023-02-15,2023-01-31,Google,15,2023,1
1981,482378326,2023-02-15,2023-01-31,Google,15,2023,1
1982,482378326,2023-02-15,2023-01-31,Google,15,2023,1
1983,482378326,2023-02-15,2023-01-31,Google,15,2023,1
1984,499890471,2023-03-02,2023-03-01,Google,1,2023,3
1985,499890471,2023-03-02,2023-03-01,Google,1,2023,3
1986,499890471,2023-03-02,2023-03-01,Google,1,2023,3
1987,499890471,2023-03-02,2023-03-01,Google,1,2023,3
1988,500141872,2023-03-12,2023-03-01,Google,11,2023,3
1989,486739806,2023-02-07,2023-02-07,Google,0,2023,2
1990,487416060,2023-02-21,2023-02-08,Google,13,2023,2
1991,485042951,2023-02-09,2023-02-04,Google,5,2023,2
1992,502940962,2023-03-09,2023-03-06,Google,3,2023,3
1993,488097525,2023-02-10,2023-02-09,Google,1,2023,2
1994,488211423,2023-02-13,2023-02-09,Google,4,2023,2
1995,493164656,2023-02-17,2023-02-17,Google,0,2023,2
1996,494329496,2023-02-21,2023-02-19,Google,2,2023,2
1997,495699253,2023-02-27,2023-02-21,Google,6,2023,2
1998,496601051,2023-02-27,2023-02-23,Google,4,2023,2
1999,499580653,2023-03-05,2023-02-28,Google,5,2023,2
2000,500227501,2023-03-08,2023-03-01,Google,7,2023,3
2001,498935884,2023-03-03,2023-02-27,Google,4,2023,2
2002,496571635,2023-03-03,2023-02-23,Google,8,2023,2
2003,501851150,2023-03-07,2023-03-04,Google,3,2023,3
2004,487515065,2023-02-08,2023-02-08,Google,0,2023,2
2005,478886351,2023-02-03,2023-01-25,Google,9,2023,1
2006,482609300,2023-02-07,2023-01-31,Google,7,2023,1
2007,484035007,2023-02-08,2023-02-02,Google,6,2023,2
2008,485565407,2023-02-06,2023-02-05,Google,1,2023,2
2009,485202655,2023-02-06,2023-02-04,Google,2,2023,2
2010,485202655,2023-02-06,2023-02-04,Google,2,2023,2
2011,485202655,2023-02-06,2023-02-04,Google,2,2023,2
2012,485202655,2023-02-06,2023-02-04,Google,2,2023,2
2013,483793226,2023-02-24,2023-02-02,Google,22,2023,2
2014,485684987,2023-02-12,2023-02-05,Google,7,2023,2
2015,484598260,2023-02-09,2023-02-03,Google,6,2023,2
2016,487258501,2023-02-09,2023-02-08,Google,1,2023,2
2017,487432782,2023-02-15,2023-02-08,Google,7,2023,2
2018,488877502,2023-02-27,2023-02-10,Google,17,2023,2
2019,485982111,2023-02-12,2023-02-06,Google,6,2023,2
2020,483759927,2023-02-13,2023-02-02,Google,11,2023,2
2021,488320352,2023-02-17,2023-02-09,Google,8,2023,2
2022,490551975,2023-02-20,2023-02-13,Google,7,2023,2
2023,479804957,2023-02-02,2023-01-26,Google,7,2023,1
2024,480441285,2023-02-01,2023-01-27,Google,5,2023,1
2025,490859101,2023-03-01,2023-02-13,Google,16,2023,2
2026,491934513,2023-02-20,2023-02-15,Google,5,2023,2
2027,481418828,2023-02-01,2023-01-29,Google,3,2023,1
2028,481899834,2023-02-01,2023-01-30,Google,2,2023,1
2029,494976604,2023-02-27,2023-02-20,Google,7,2023,2
2030,483781172,2023-02-13,2023-02-02,Google,11,2023,2
2031,479777906,2023-02-02,2023-01-26,Google,7,2023,1
2032,493767728,2023-02-21,2023-02-18,Google,3,2023,2
2033,494970953,2023-02-22,2023-02-20,Google,2,2023,2
2034,495937302,2023-03-03,2023-02-22,Google,9,2023,2
2035,496119236,2023-03-09,2023-02-22,Google,15,2023,2
2036,498112806,2023-02-27,2023-02-25,Google,2,2023,2
2037,483443801,2023-03-08,2023-02-01,Google,35,2023,2
2038,483443801,2023-03-08,2023-02-01,Google,35,2023,2
2039,483443801,2023-03-08,2023-02-01,Google,35,2023,2
2040,483443801,2023-03-08,2023-02-01,Google,35,2023,2
2041,494998209,2023-02-27,2023-02-20,Google,7,2023,2
2042,498938190,2023-02-27,2023-02-27,Google,0,2023,2
2043,498938190,2023-02-27,2023-02-27,Google,0,2023,2
2044,498938190,2023-02-27,2023-02-27,Google,0,2023,2
2045,498938190,2023-02-27,2023-02-27,Google,0,2023,2
2046,486193231,2023-02-07,2023-02-06,Google,1,2023,2
2047,483371908,2023-02-09,2023-02-01,Google,8,2023,2
2048,498760174,2023-03-02,2023-02-27,Google,3,2023,2
2049,485188401,2023-02-13,2023-02-04,Google,9,2023,2
2050,490504453,2023-02-20,2023-02-13,Google,7,2023,2
2051,490026413,2023-02-14,2023-02-12,Google,2,2023,2
2052,486588861,2023-03-06,2023-02-07,Google,27,2023,2
2053,490594443,2023-02-15,2023-02-13,Google,2,2023,2
2054,491392042,2023-02-21,2023-02-14,Google,7,2023,2
2055,501837838,2023-03-14,2023-03-04,Google,10,2023,3
2056,502878851,2023-03-06,2023-03-06,Google,0,2023,3
2057,502853223,2023-03-08,2023-03-06,Google,2,2023,3
2058,502817807,2023-03-08,2023-03-06,Google,2,2023,3
2059,492494774,2023-03-08,2023-02-16,Google,20,2023,2
2060,494898687,2023-02-24,2023-02-20,Google,4,2023,2
2061,504164568,2023-03-10,2023-03-08,Google,2,2023,3
2062,504010801,2023-03-14,2023-03-08,Google,6,2023,3
2063,477338756,2023-01-27,2023-01-22,Google,5,2023,1
2064,500132282,2023-03-04,2023-03-01,Google,3,2023,3
2065,502958244,2023-03-07,2023-03-06,Google,1,2023,3
2066,501888362,2023-03-06,2023-03-04,Google,2,2023,3
2067,503749101,2023-03-13,2023-03-07,Google,6,2023,3
2068,502890615,2023-03-08,2023-03-06,Google,2,2023,3
2069,502890615,2023-03-08,2023-03-06,Google,2,2023,3
2070,502890615,2023-03-08,2023-03-06,Google,2,2023,3
2071,502890615,2023-03-08,2023-03-06,Google,2,2023,3
2072,503553212,2023-03-10,2023-03-07,Google,3,2023,3
2073,477680163,2023-02-02,2023-01-23,Google,10,2023,1
2074,477680163,2023-02-02,2023-01-23,Google,10,2023,1
2075,477680163,2023-02-02,2023-01-23,Google,10,2023,1
2076,477680163,2023-02-02,2023-01-23,Google,10,2023,1
2077,479074908,2023-02-01,2023-01-25,Google,7,2023,1
2078,479131354,2023-01-30,2023-01-25,Google,5,2023,1
2079,482411734,2023-02-06,2023-01-31,Google,6,2023,1
2080,483719662,2023-02-03,2023-02-02,Google,1,2023,2
2081,480252653,2023-02-07,2023-01-27,Google,11,2023,1
2082,487571309,2023-02-13,2023-02-08,Google,5,2023,2
2083,486252669,2023-02-08,2023-02-06,Google,2,2023,2
2084,491260253,2023-02-19,2023-02-14,Google,5,2023,2
2085,492401357,2023-03-01,2023-02-16,Google,13,2023,2
2086,496137030,2023-03-01,2023-02-22,Google,7,2023,2
2087,497225700,2023-02-28,2023-02-24,Google,4,2023,2
2088,498787173,2023-02-28,2023-02-27,Google,1,2023,2
2089,499998951,2023-03-06,2023-03-01,Google,5,2023,3
2090,502372552,2023-03-10,2023-03-05,Google,5,2023,3
2091,477683561,2023-01-30,2023-01-23,Google,7,2023,1
2092,479768167,2023-01-28,2023-01-26,Google,2,2023,1
2093,486528901,2023-02-12,2023-02-07,Google,5,2023,2
2094,500721959,2023-03-06,2023-03-02,Google,4,2023,3
2095,486674201,2023-02-10,2023-02-07,Google,3,2023,2
2096,501832107,2023-03-06,2023-03-04,Google,2,2023,3
2097,490389217,2023-02-18,2023-02-13,Google,5,2023,2
2098,503430854,2023-03-13,2023-03-07,Google,6,2023,3
2099,504168790,2023-03-13,2023-03-08,Google,5,2023,3
2100,502093002,2023-03-13,2023-03-04,Google,9,2023,3
2101,506483919,2023-03-14,2023-03-12,Google,2,2023,3
2102,493591151,2023-02-20,2023-02-17,Google,3,2023,2
2103,479659706,2023-01-27,2023-01-26,Google,1,2023,1
2104,507513616,2023-03-14,2023-03-14,Google,0,2023,3
2105,481920737,2023-02-06,2023-01-30,Google,7,2023,1
2106,486972301,2023-02-09,2023-02-07,Google,2,2023,2
2107,486972301,2023-02-09,2023-02-07,Google,2,2023,2
2108,486972301,2023-02-09,2023-02-07,Google,2,2023,2
2109,486972301,2023-02-09,2023-02-07,Google,2,2023,2
2110,498822602,2023-02-28,2023-02-27,Google,1,2023,2
2111,481781591,2023-02-03,2023-01-30,Google,4,2023,1
2112,482124701,2023-01-31,2023-01-30,Google,1,2023,1
2113,484233801,2023-02-08,2023-02-03,Google,5,2023,2
2114,484354302,2023-02-10,2023-02-03,Google,7,2023,2
2115,486002240,2023-03-01,2023-02-06,Google,23,2023,2
2116,486768077,2023-02-08,2023-02-07,Google,1,2023,2
2117,477327181,2023-01-23,2023-01-22,Google,1,2023,1
2118,486169101,2023-02-10,2023-02-06,Google,4,2023,2
2119,477824955,2023-01-26,2023-01-23,Google,3,2023,1
2120,477792655,2023-02-01,2023-01-23,Google,9,2023,1
2121,488774351,2023-02-13,2023-02-10,Google,3,2023,2
2122,490074739,2023-02-15,2023-02-12,Google,3,2023,2
2123,491233313,2023-02-16,2023-02-14,Google,2,2023,2
2124,492574348,2023-02-16,2023-02-16,Google,0,2023,2
2125,481314955,2023-02-28,2023-01-29,Google,30,2023,1
2126,491883476,2023-02-16,2023-02-15,Google,1,2023,2
2127,492680807,2023-02-17,2023-02-16,Google,1,2023,2
2128,488976309,2023-02-17,2023-02-17,Google,0,2023,2
2129,491156073,2023-02-21,2023-02-14,Google,7,2023,2
2130,479019652,2023-01-31,2023-01-25,Google,6,2023,1
2131,483036486,2023-02-02,2023-02-01,Google,1,2023,2
2132,495028605,2023-03-06,2023-02-20,Google,14,2023,2
2133,495241401,2023-02-22,2023-02-21,Google,1,2023,2
2134,494840010,2023-02-28,2023-02-20,Google,8,2023,2
2135,479648385,2023-02-03,2023-01-26,Google,8,2023,1
2136,483092728,2023-02-09,2023-02-01,Google,8,2023,2
2137,496692494,2023-03-07,2023-02-23,Google,12,2023,2
2138,494933637,2023-03-13,2023-02-20,Google,21,2023,2
2139,496557251,2023-02-28,2023-02-23,Google,5,2023,2
2140,489239501,2023-02-11,2023-02-10,Google,1,2023,2
2141,488411351,2023-02-16,2023-02-09,Google,7,2023,2
2142,496656497,2023-03-10,2023-03-01,Google,9,2023,3
2143,498901141,2023-03-06,2023-02-27,Google,7,2023,2
2144,502387927,2023-03-08,2023-03-06,Google,2,2023,3
2145,490063361,2023-02-15,2023-02-12,Google,3,2023,2
2146,491580101,2023-02-15,2023-02-15,Google,0,2023,2
2147,503480401,2023-03-07,2023-03-07,Google,0,2023,3
2148,503630394,2023-03-10,2023-03-07,Google,3,2023,3
2149,492485071,2023-02-20,2023-02-16,Google,4,2023,2
2150,492864001,2023-02-23,2023-02-16,Google,7,2023,2
2151,493330223,2023-02-28,2023-02-17,Google,11,2023,2
2152,494944425,2023-02-24,2023-02-20,Google,4,2023,2
2153,497243201,2023-03-01,2023-02-24,Google,5,2023,2
2154,506876167,2023-03-14,2023-03-13,Google,1,2023,3
2155,506876167,2023-03-14,2023-03-13,Google,1,2023,3
2156,506876167,2023-03-14,2023-03-13,Google,1,2023,3
2157,506876167,2023-03-14,2023-03-13,Google,1,2023,3
2158,497380193,2023-03-01,2023-02-24,Google,5,2023,2
2159,502324914,2023-03-10,2023-03-05,Google,5,2023,3
2160,503021123,2023-03-08,2023-03-06,Google,2,2023,3
2161,501184407,2023-03-09,2023-03-03,Google,6,2023,3
2162,496700343,2023-03-01,2023-02-23,Google,6,2023,2
2163,501839142,2023-03-13,2023-03-04,Google,9,2023,3
2164,504316703,2023-03-13,2023-03-08,Google,5,2023,3
2165,504316703,2023-03-13,2023-03-08,Google,5,2023,3
2166,504316703,2023-03-13,2023-03-08,Google,5,2023,3
2167,504316703,2023-03-13,2023-03-08,Google,5,2023,3
2168,477870277,2023-01-27,2023-01-23,Google,4,2023,1
2169,479093660,2023-02-02,2023-01-25,Google,8,2023,1
2170,481809956,2023-02-22,2023-01-30,Google,23,2023,1
2171,482562786,2023-02-06,2023-01-31,Google,6,2023,1
2172,479884774,2023-02-02,2023-01-26,Google,7,2023,1
2173,479097907,2023-02-01,2023-01-25,Google,7,2023,1
2174,496175385,2023-02-27,2023-02-22,Google,5,2023,2
2175,499979840,2023-03-06,2023-03-01,Google,5,2023,3
2176,501235002,2023-03-07,2023-03-03,Google,4,2023,3
2177,504695213,2023-03-11,2023-03-09,Google,2,2023,3
2178,479736397,2023-03-01,2023-01-26,Google,34,2023,1
2179,483958523,2023-02-06,2023-02-02,Google,4,2023,2
2180,477906168,2023-01-25,2023-01-23,Google,2,2023,1
2181,481781587,2023-02-02,2023-01-30,Google,3,2023,1
2182,483731598,2023-02-28,2023-02-02,Google,26,2023,2
2183,483798721,2023-02-06,2023-02-02,Google,4,2023,2
2184,485651813,2023-02-14,2023-02-05,Google,9,2023,2
2185,467759204,2023-02-09,2023-02-04,Google,5,2023,2
2186,486060403,2023-02-23,2023-02-06,Google,17,2023,2
2187,486189899,2023-02-10,2023-02-06,Google,4,2023,2
2188,486189899,2023-02-10,2023-02-06,Google,4,2023,2
2189,486189899,2023-02-10,2023-02-06,Google,4,2023,2
2190,486189899,2023-02-10,2023-02-06,Google,4,2023,2
2191,483229513,2023-02-08,2023-02-01,Google,7,2023,2
2192,479056240,2023-01-25,2023-01-25,Google,0,2023,1
2193,489555879,2023-02-21,2023-02-11,Google,10,2023,2
2194,477232905,2023-02-01,2023-01-22,Google,10,2023,1
2195,490446638,2023-02-22,2023-02-13,Google,9,2023,2
2196,488788701,2023-02-14,2023-02-10,Google,4,2023,2
2197,488803601,2023-02-14,2023-02-10,Google,4,2023,2
2198,490450191,2023-02-22,2023-02-13,Google,9,2023,2
2199,491105736,2023-02-14,2023-02-14,Google,0,2023,2
2200,487482593,2023-02-16,2023-02-08,Google,8,2023,2
2201,480844120,2023-01-30,2023-01-28,Google,2,2023,1
2202,491807261,2023-03-01,2023-02-15,Google,14,2023,2
2203,493101602,2023-02-28,2023-02-17,Google,11,2023,2
2204,491049004,2023-02-17,2023-02-14,Google,3,2023,2
2205,496003452,2023-02-28,2023-02-22,Google,6,2023,2
2206,483935002,2023-03-13,2023-02-02,Google,39,2023,2
2207,483935002,2023-03-13,2023-02-02,Google,39,2023,2
2208,486909318,2023-02-08,2023-02-07,Google,1,2023,2
2209,498023951,2023-03-06,2023-02-25,Google,9,2023,2
2210,499348193,2023-03-07,2023-02-28,Google,7,2023,2
2211,499961204,2023-03-01,2023-03-01,Google,0,2023,3
2212,498963942,2023-03-06,2023-02-27,Google,7,2023,2
2213,486160621,2023-02-21,2023-02-06,Google,15,2023,2
2214,500612365,2023-03-02,2023-03-02,Google,0,2023,3
2215,500863980,2023-03-08,2023-03-02,Google,6,2023,3
2216,501318605,2023-02-28,2023-01-25,Google,34,2023,1
2217,501318605,2023-02-28,2023-01-25,Google,34,2023,1
2218,501318605,2023-03-13,2023-01-25,Google,47,2023,1
2219,501318605,2023-03-13,2023-01-25,Google,47,2023,1
2220,501916637,2023-03-06,2023-03-04,Google,2,2023,3
2221,491867059,2023-03-06,2023-02-15,Google,19,2023,2
2222,492749651,2023-02-20,2023-02-16,Google,4,2023,2
2223,482583282,2023-02-18,2023-01-31,Google,18,2023,1
2224,490956201,2023-02-20,2023-02-14,Google,6,2023,2
2225,504277475,2023-03-13,2023-03-08,Google,5,2023,3
2226,496096120,2023-02-25,2023-02-22,Google,3,2023,2
2227,495955558,2023-03-02,2023-02-22,Google,8,2023,2
2228,500122351,2023-03-04,2023-03-01,Google,3,2023,3
2229,501859274,2023-03-08,2023-03-04,Google,4,2023,3
2230,502357101,2023-03-11,2023-03-05,Google,6,2023,3
2231,481437310,2023-03-14,2023-01-29,Google,44,2023,1
2232,504896399,2023-03-14,2023-03-09,Google,5,2023,3
2233,504376409,2023-03-14,2023-03-08,Google,6,2023,3
2234,481326334,2023-02-02,2023-01-29,Google,4,2023,1
2235,482469108,2023-02-27,2023-01-31,Google,27,2023,1
2236,483894493,2023-02-07,2023-02-02,Google,5,2023,2
2237,487308101,2023-02-08,2023-02-08,Google,0,2023,2
2238,491846662,2023-02-16,2023-02-15,Google,1,2023,2
2239,493191713,2023-02-17,2023-02-17,Google,0,2023,2
2240,496098851,2023-02-23,2023-02-22,Google,1,2023,2
2241,491336499,2023-02-24,2023-02-14,Google,10,2023,2
2242,501459951,2023-03-06,2023-03-03,Google,3,2023,3
2243,501459951,2023-03-06,2023-03-03,Google,3,2023,3
2244,501459951,2023-03-06,2023-03-03,Google,3,2023,3
2245,501459951,2023-03-06,2023-03-03,Google,3,2023,3
2246,500725516,2023-03-06,2023-03-02,Google,4,2023,3
2247,499349756,2023-03-13,2023-02-28,Google,13,2023,2
2248,501430630,2023-03-07,2023-03-03,Google,4,2023,3
2249,500183373,2023-03-08,2023-03-01,Google,7,2023,3
2250,482297851,2023-02-03,2023-01-31,Google,3,2023,1
2251,483951403,2023-02-07,2023-02-02,Google,5,2023,2
2252,483951403,2023-02-07,2023-02-02,Google,5,2023,2
2253,483951403,2023-02-07,2023-02-02,Google,5,2023,2
2254,483951403,2023-02-07,2023-02-02,Google,5,2023,2
2255,477398401,2023-02-07,2023-01-22,Google,16,2023,1
2256,488896580,2023-02-20,2023-02-10,Google,10,2023,2
2257,488015213,2023-02-10,2023-02-09,Google,1,2023,2
2258,487794417,2023-02-15,2023-02-08,Google,7,2023,2
2259,489128451,2023-03-01,2023-02-10,Google,19,2023,2
2260,483194533,2023-02-01,2023-02-01,Google,0,2023,2
2261,490100901,2023-02-17,2023-02-12,Google,5,2023,2
2262,491019110,2023-02-15,2023-02-14,Google,1,2023,2
2263,489718152,2023-02-18,2023-02-11,Google,7,2023,2
2264,491404266,2023-02-15,2023-02-14,Google,1,2023,2
2265,491984538,2023-03-01,2023-02-15,Google,14,2023,2
2266,481400964,2023-01-30,2023-01-29,Google,1,2023,1
2267,483205795,2023-02-11,2023-02-01,Google,10,2023,2
2268,493332064,2023-02-20,2023-02-17,Google,3,2023,2
2269,494789954,2023-02-24,2023-02-20,Google,4,2023,2
2270,492509940,2023-02-23,2023-02-16,Google,7,2023,2
2271,495399181,2023-02-24,2023-02-21,Google,3,2023,2
2272,489988957,2023-02-23,2023-02-12,Google,11,2023,2
2273,498426005,2023-02-28,2023-02-26,Google,2,2023,2
2274,483872345,2023-02-07,2023-02-02,Google,5,2023,2
2275,486915066,2023-02-09,2023-02-07,Google,2,2023,2
2276,487687251,2023-02-18,2023-02-08,Google,10,2023,2
2277,484511691,2023-02-09,2023-02-03,Google,6,2023,2
2278,499364101,2023-03-03,2023-02-28,Google,3,2023,2
2279,487576903,2023-02-17,2023-02-08,Google,9,2023,2
2280,486679352,2023-02-09,2023-02-07,Google,2,2023,2
2281,489567813,2023-02-19,2023-02-11,Google,8,2023,2
2282,490584738,2023-02-15,2023-02-13,Google,2,2023,2
2283,490435806,2023-03-13,2023-02-13,Google,28,2023,2
2284,495878951,2023-03-03,2023-02-22,Google,9,2023,2
2285,503531150,2023-03-07,2023-03-07,Google,0,2023,3
2286,502960173,2023-03-13,2023-03-06,Google,7,2023,3
2287,503590452,2023-03-14,2023-03-07,Google,7,2023,3
2288,503775251,2023-03-08,2023-03-07,Google,1,2023,3
2289,503621667,2023-03-09,2023-03-07,Google,2,2023,3
2290,494791027,2023-02-20,2023-02-20,Google,0,2023,2
2291,494243926,2023-02-24,2023-02-19,Google,5,2023,2
2292,502993208,2023-03-12,2023-03-06,Google,6,2023,3
2293,496020682,2023-02-23,2023-02-22,Google,1,2023,2
2294,497417162,2023-02-28,2023-02-24,Google,4,2023,2
2295,497226252,2023-03-02,2023-02-24,Google,6,2023,2
2296,498426028,2023-02-28,2023-02-26,Google,2,2023,2
2297,475786651,2023-03-14,2023-03-11,Google,3,2023,3
2298,499528368,2023-03-04,2023-02-28,Google,4,2023,2
2299,500331308,2023-03-06,2023-03-01,Google,5,2023,3
2300,501873021,2023-03-06,2023-03-04,Google,2,2023,3
2301,494404551,2023-03-07,2023-03-01,Google,6,2023,3
2302,504869601,2023-03-13,2023-03-09,Google,4,2023,3
2303,504869601,2023-03-13,2023-03-09,Google,4,2023,3
2304,504869601,2023-03-13,2023-03-09,Google,4,2023,3
2305,504869601,2023-03-13,2023-03-09,Google,4,2023,3
2306,486178454,2023-02-15,2023-02-06,Google,9,2023,2
2307,478446889,2023-01-26,2023-01-24,Google,2,2023,1
2308,476949804,2023-01-26,2023-01-21,Google,5,2023,1
2309,481835233,2023-02-01,2023-01-30,Google,2,2023,1
2310,491303613,2023-02-15,2023-02-14,Google,1,2023,2
2311,491303613,2023-02-15,2023-02-14,Google,1,2023,2
2312,491303613,2023-02-15,2023-02-14,Google,1,2023,2
2313,491303613,2023-02-15,2023-02-14,Google,1,2023,2
2314,488011715,2023-03-07,2023-02-09,Google,26,2023,2
2315,490791151,2023-02-16,2023-02-13,Google,3,2023,2
2316,490791151,2023-02-16,2023-02-13,Google,3,2023,2
2317,490791151,2023-02-16,2023-02-13,Google,3,2023,2
2318,490791151,2023-02-16,2023-02-13,Google,3,2023,2
2319,491917876,2023-02-20,2023-02-15,Google,5,2023,2
2320,496105610,2023-02-23,2023-02-22,Google,1,2023,2
2321,492477846,2023-02-24,2023-02-16,Google,8,2023,2
2322,493760833,2023-02-27,2023-02-18,Google,9,2023,2
2323,499501009,2023-03-07,2023-02-28,Google,7,2023,2
2324,499452680,2023-03-05,2023-02-28,Google,5,2023,2
2325,501245639,2023-03-08,2023-03-03,Google,5,2023,3
2326,502942509,2023-03-08,2023-03-06,Google,2,2023,3
2327,480243638,2023-01-31,2023-01-26,Google,5,2023,1
2328,473317052,2023-02-16,2023-02-16,Google,0,2023,2
2329,485286251,2023-02-10,2023-02-04,Google,6,2023,2
2330,478267403,2023-02-09,2023-01-24,Google,16,2023,1
2331,486820030,2023-02-16,2023-02-07,Google,9,2023,2
2332,484001160,2023-02-08,2023-02-02,Google,6,2023,2
2333,487440501,2023-02-08,2023-02-08,Google,0,2023,2
2334,487435074,2023-03-02,2023-02-08,Google,22,2023,2
2335,487435074,2023-03-02,2023-02-08,Google,22,2023,2
2336,487435074,2023-03-02,2023-02-08,Google,22,2023,2
2337,487435074,2023-03-02,2023-02-08,Google,22,2023,2
2338,488896751,2023-02-20,2023-02-10,Google,10,2023,2
2339,490078970,2023-02-21,2023-02-12,Google,9,2023,2
2340,488836577,2023-03-06,2023-02-10,Google,24,2023,2
2341,492489451,2023-02-16,2023-02-16,Google,0,2023,2
2342,491012402,2023-03-13,2023-02-14,Google,27,2023,2
2343,493215402,2023-02-26,2023-02-17,Google,9,2023,2
2344,488881437,2023-02-17,2023-02-10,Google,7,2023,2
2345,492075911,2023-02-17,2023-02-15,Google,2,2023,2
2346,478502451,2023-01-30,2023-01-24,Google,6,2023,1
2347,497846479,2023-03-01,2023-02-25,Google,4,2023,2
2348,484272801,2023-02-06,2023-02-03,Google,3,2023,2
2349,498793982,2023-03-03,2023-02-27,Google,4,2023,2
2350,498937303,2023-03-06,2023-02-27,Google,7,2023,2
2351,493205535,2023-02-24,2023-02-17,Google,7,2023,2
2352,486247014,2023-03-10,2023-02-06,Google,32,2023,2
